time	V(y)	V(square)
1.032113507294181e+01	1.999214e+00	4.000000e+00
1.032118013479489e+01	1.999368e+00	4.000000e+00
1.032123264212408e+01	1.999548e+00	4.000000e+00
1.032127856998115e+01	1.999706e+00	4.000000e+00
1.032132100781931e+01	1.999851e+00	4.000000e+00
1.032136345205455e+01	1.999997e+00	4.000000e+00
1.032141092032136e+01	2.000159e+00	4.000000e+00
1.032146290613418e+01	2.000336e+00	4.000000e+00
1.032150865423009e+01	2.000493e+00	4.000000e+00
1.032155569859174e+01	2.000653e+00	4.000000e+00
1.032159815137376e+01	2.000798e+00	4.000000e+00
1.032164445454387e+01	2.000957e+00	4.000000e+00
1.032169459142657e+01	2.001129e+00	4.000000e+00
1.032173979413054e+01	2.001283e+00	4.000000e+00
1.032178603294014e+01	2.001441e+00	4.000000e+00
1.032182851126399e+01	2.001587e+00	4.000000e+00
1.032187859975652e+01	2.001758e+00	4.000000e+00
1.032192726368660e+01	2.001924e+00	4.000000e+00
1.032197194295590e+01	2.002076e+00	4.000000e+00
1.032201751776481e+01	2.002231e+00	4.000000e+00
1.032206004903522e+01	2.002376e+00	4.000000e+00
1.032210750754813e+01	2.002538e+00	4.000000e+00
1.032215597578072e+01	2.002704e+00	4.000000e+00
1.032220065249464e+01	2.002857e+00	4.000000e+00
1.032224616880153e+01	2.003012e+00	4.000000e+00
1.032228874400284e+01	2.003157e+00	4.000000e+00
1.032233978371612e+01	2.003331e+00	4.000000e+00
1.032238780478078e+01	2.003495e+00	4.000000e+00
1.032243224130251e+01	2.003646e+00	4.000000e+00
1.032247744804517e+01	2.003800e+00	4.000000e+00
1.032252008598151e+01	2.003945e+00	4.000000e+00
1.032256857147397e+01	2.004110e+00	4.000000e+00
1.032261613327501e+01	2.004273e+00	4.000000e+00
1.032266053002640e+01	2.004424e+00	4.000000e+00
1.032270566172442e+01	2.004578e+00	4.000000e+00
1.032274835181988e+01	2.004723e+00	4.000000e+00
1.032280015985673e+01	2.004900e+00	4.000000e+00
1.032284806764283e+01	2.005062e+00	4.000000e+00
1.032289239630398e+01	2.005213e+00	4.000000e+00
1.032293740149110e+01	2.005366e+00	4.000000e+00
1.032298014753378e+01	2.005511e+00	4.000000e+00
1.032303033607710e+01	2.005682e+00	4.000000e+00
1.032307778748399e+01	2.005844e+00	4.000000e+00
1.032312200472030e+01	2.005994e+00	4.000000e+00
1.032316683355663e+01	2.006147e+00	4.000000e+00
1.032320965073026e+01	2.006292e+00	4.000000e+00
1.032326355112080e+01	2.006475e+00	4.000000e+00
1.032331134896796e+01	2.006637e+00	4.000000e+00
1.032335541805065e+01	2.006787e+00	4.000000e+00
1.032339999981310e+01	2.006938e+00	4.000000e+00
1.032344293733252e+01	2.007084e+00	4.000000e+00
1.032349705402746e+01	2.007267e+00	4.000000e+00
1.032354457136714e+01	2.007429e+00	4.000000e+00
1.032358839583556e+01	2.007578e+00	4.000000e+00
1.032363261077793e+01	2.007728e+00	4.000000e+00
1.032367574048205e+01	2.007874e+00	4.000000e+00
1.032373544997034e+01	2.008077e+00	4.000000e+00
1.032378406121568e+01	2.008241e+00	4.000000e+00
1.032382761738032e+01	2.008389e+00	4.000000e+00
1.032387138593676e+01	2.008537e+00	4.000000e+00
1.032391501430609e+01	2.008685e+00	4.000000e+00
1.032398484767290e+01	2.008922e+00	4.000000e+00
1.032403513065510e+01	2.009092e+00	4.000000e+00
1.032407813432975e+01	2.009238e+00	4.000000e+00
1.032412104298557e+01	2.009383e+00	4.000000e+00
1.032416935065861e+01	2.009547e+00	4.000000e+00
1.032421912284752e+01	2.009715e+00	4.000000e+00
1.032426442352279e+01	2.009868e+00	4.000000e+00
1.032431067422264e+01	2.010025e+00	4.000000e+00
1.032435356623859e+01	2.010170e+00	4.000000e+00
1.032440142098022e+01	2.010332e+00	4.000000e+00
1.032445010750506e+01	2.010496e+00	4.000000e+00
1.032449507985997e+01	2.010649e+00	4.000000e+00
1.032454086471243e+01	2.010804e+00	4.000000e+00
1.032458382509345e+01	2.010949e+00	4.000000e+00
1.032463521196173e+01	2.011122e+00	4.000000e+00
1.032468342461372e+01	2.011285e+00	4.000000e+00
1.032472807249822e+01	2.011436e+00	4.000000e+00
1.032477340336421e+01	2.011589e+00	4.000000e+00
1.032481645647175e+01	2.011734e+00	4.000000e+00
1.032486737411460e+01	2.011906e+00	4.000000e+00
1.032491512510371e+01	2.012068e+00	4.000000e+00
1.032495955508546e+01	2.012218e+00	4.000000e+00
1.032500455140372e+01	2.012370e+00	4.000000e+00
1.032504771300176e+01	2.012516e+00	4.000000e+00
1.032510283307554e+01	2.012701e+00	4.000000e+00
1.032515086850520e+01	2.012863e+00	4.000000e+00
1.032519503076014e+01	2.013012e+00	4.000000e+00
1.032523960720953e+01	2.013162e+00	4.000000e+00
1.032528299258544e+01	2.013308e+00	4.000000e+00
1.032534125268537e+01	2.013505e+00	4.000000e+00
1.032538977646147e+01	2.013669e+00	4.000000e+00
1.032543358640322e+01	2.013816e+00	4.000000e+00
1.032547761519116e+01	2.013965e+00	4.000000e+00
1.032552151573788e+01	2.014112e+00	4.000000e+00
1.032559115771092e+01	2.014347e+00	4.000000e+00
1.032564162188890e+01	2.014516e+00	4.000000e+00
1.032568489999373e+01	2.014662e+00	4.000000e+00
1.032572808169338e+01	2.014807e+00	4.000000e+00
1.032577428777036e+01	2.014963e+00	4.000000e+00
1.032582476320753e+01	2.015133e+00	4.000000e+00
1.032587049857686e+01	2.015287e+00	4.000000e+00
1.032591719953645e+01	2.015444e+00	4.000000e+00
1.032596035377392e+01	2.015589e+00	4.000000e+00
1.032601096898454e+01	2.015759e+00	4.000000e+00
1.032605954552194e+01	2.015922e+00	4.000000e+00
1.032610454678390e+01	2.016073e+00	4.000000e+00
1.032615029061640e+01	2.016227e+00	4.000000e+00
1.032619355392422e+01	2.016372e+00	4.000000e+00
1.032624414261017e+01	2.016542e+00	4.000000e+00
1.032629218817101e+01	2.016704e+00	4.000000e+00
1.032633690338238e+01	2.016854e+00	4.000000e+00
1.032638220814483e+01	2.017006e+00	4.000000e+00
1.032642559066748e+01	2.017152e+00	4.000000e+00
1.032648048125900e+01	2.017336e+00	4.000000e+00
1.032652871204874e+01	2.017498e+00	4.000000e+00
1.032657309824549e+01	2.017646e+00	4.000000e+00
1.032661789514845e+01	2.017796e+00	4.000000e+00
1.032666153304433e+01	2.017943e+00	4.000000e+00
1.032672065098448e+01	2.018141e+00	4.000000e+00
1.032676951917861e+01	2.018305e+00	4.000000e+00
1.032681349498591e+01	2.018453e+00	4.000000e+00
1.032685765981664e+01	2.018601e+00	4.000000e+00
1.032690195362338e+01	2.018749e+00	4.000000e+00
1.032696608596664e+01	2.018964e+00	4.000000e+00
1.032701555097056e+01	2.019129e+00	4.000000e+00
1.032705902865555e+01	2.019274e+00	4.000000e+00
1.032710246452760e+01	2.019420e+00	4.000000e+00
1.032714862123306e+01	2.019574e+00	4.000000e+00
1.032720044179813e+01	2.019748e+00	4.000000e+00
1.032724675461796e+01	2.019903e+00	4.000000e+00
1.032729415519519e+01	2.020062e+00	4.000000e+00
1.032733753215072e+01	2.020207e+00	4.000000e+00
1.032738783765006e+01	2.020375e+00	4.000000e+00
1.032743666573295e+01	2.020538e+00	4.000000e+00
1.032748191639595e+01	2.020689e+00	4.000000e+00
1.032752791547401e+01	2.020843e+00	4.000000e+00
1.032757141397322e+01	2.020988e+00	4.000000e+00
1.032762256623504e+01	2.021159e+00	4.000000e+00
1.032767083919085e+01	2.021321e+00	4.000000e+00
1.032771571731895e+01	2.021471e+00	4.000000e+00
1.032776114963219e+01	2.021623e+00	4.000000e+00
1.032780480480448e+01	2.021768e+00	4.000000e+00
1.032786068863918e+01	2.021955e+00	4.000000e+00
1.032790919781272e+01	2.022116e+00	4.000000e+00
1.032795367298014e+01	2.022264e+00	4.000000e+00
1.032799848803650e+01	2.022414e+00	4.000000e+00
1.032804251626783e+01	2.022561e+00	4.000000e+00
1.032810561562579e+01	2.022771e+00	4.000000e+00
1.032815536037707e+01	2.022938e+00	4.000000e+00
1.032819932999224e+01	2.023084e+00	4.000000e+00
1.032824336819368e+01	2.023231e+00	4.000000e+00
1.032828864658862e+01	2.023382e+00	4.000000e+00
1.032834415778694e+01	2.023567e+00	4.000000e+00
1.032839172746814e+01	2.023725e+00	4.000000e+00
1.032843533751624e+01	2.023870e+00	4.000000e+00
1.032847893077518e+01	2.024015e+00	4.000000e+00
1.032852562642368e+01	2.024171e+00	4.000000e+00
1.032857777241881e+01	2.024344e+00	4.000000e+00
1.032862432857348e+01	2.024500e+00	4.000000e+00
1.032867198114904e+01	2.024658e+00	4.000000e+00
1.032871558993070e+01	2.024803e+00	4.000000e+00
1.032876602840982e+01	2.024971e+00	4.000000e+00
1.032881497879016e+01	2.025134e+00	4.000000e+00
1.032886037660533e+01	2.025284e+00	4.000000e+00
1.032890647622594e+01	2.025437e+00	4.000000e+00
1.032895023593989e+01	2.025583e+00	4.000000e+00
1.032900281143360e+01	2.025758e+00	4.000000e+00
1.032905128003289e+01	2.025919e+00	4.000000e+00
1.032909621447551e+01	2.026069e+00	4.000000e+00
1.032914161761134e+01	2.026220e+00	4.000000e+00
1.032918562022408e+01	2.026366e+00	4.000000e+00
1.032924388884042e+01	2.026559e+00	4.000000e+00
1.032929297344003e+01	2.026721e+00	4.000000e+00
1.032933744247455e+01	2.026869e+00	4.000000e+00
1.032938212758995e+01	2.027017e+00	4.000000e+00
1.032942679450757e+01	2.027165e+00	4.000000e+00
1.032949952426940e+01	2.027407e+00	4.000000e+00
1.032955098535321e+01	2.027578e+00	4.000000e+00
1.032959484897103e+01	2.027723e+00	4.000000e+00
1.032963851863015e+01	2.027868e+00	4.000000e+00
1.032968881832075e+01	2.028035e+00	4.000000e+00
1.032973757578574e+01	2.028196e+00	4.000000e+00
1.032978294538142e+01	2.028346e+00	4.000000e+00
1.032982892856766e+01	2.028498e+00	4.000000e+00
1.032987290430466e+01	2.028644e+00	4.000000e+00
1.032992730114881e+01	2.028824e+00	4.000000e+00
1.032997593911311e+01	2.028986e+00	4.000000e+00
1.033002082434417e+01	2.029134e+00	4.000000e+00
1.033006608229704e+01	2.029284e+00	4.000000e+00
1.033011042210647e+01	2.029431e+00	4.000000e+00
1.033017284348383e+01	2.029637e+00	4.000000e+00
1.033022276390456e+01	2.029802e+00	4.000000e+00
1.033026711845086e+01	2.029948e+00	4.000000e+00
1.033031155462853e+01	2.030095e+00	4.000000e+00
1.033035716733655e+01	2.030246e+00	4.000000e+00
1.033041317916190e+01	2.030432e+00	4.000000e+00
1.033046112038319e+01	2.030590e+00	4.000000e+00
1.033050507642182e+01	2.030736e+00	4.000000e+00
1.033054900469846e+01	2.030881e+00	4.000000e+00
1.033059679046936e+01	2.031039e+00	4.000000e+00
1.033064846394225e+01	2.031209e+00	4.000000e+00
1.033069507214496e+01	2.031363e+00	4.000000e+00
1.033074267542790e+01	2.031520e+00	4.000000e+00
1.033078664996928e+01	2.031665e+00	4.000000e+00
1.033083701160129e+01	2.031831e+00	4.000000e+00
1.033088599640170e+01	2.031993e+00	4.000000e+00
1.033093155788391e+01	2.032143e+00	4.000000e+00
1.033097772684421e+01	2.032296e+00	4.000000e+00
1.033102191434499e+01	2.032442e+00	4.000000e+00
1.033107729049586e+01	2.032624e+00	4.000000e+00
1.033112620715968e+01	2.032785e+00	4.000000e+00
1.033117120845003e+01	2.032933e+00	4.000000e+00
1.033121653927150e+01	2.033082e+00	4.000000e+00
1.033126120089379e+01	2.033229e+00	4.000000e+00
1.033132669017418e+01	2.033445e+00	4.000000e+00
1.033137727256894e+01	2.033612e+00	4.000000e+00
1.033142167900190e+01	2.033759e+00	4.000000e+00
1.033146607720500e+01	2.033905e+00	4.000000e+00
1.033151267093587e+01	2.034058e+00	4.000000e+00
1.033156584311515e+01	2.034233e+00	4.000000e+00
1.033161304149878e+01	2.034388e+00	4.000000e+00
1.033166136782094e+01	2.034546e+00	4.000000e+00
1.033170549110260e+01	2.034692e+00	4.000000e+00
1.033175548655768e+01	2.034856e+00	4.000000e+00
1.033180470516304e+01	2.035018e+00	4.000000e+00
1.033185048741701e+01	2.035169e+00	4.000000e+00
1.033189690291142e+01	2.035321e+00	4.000000e+00
1.033194123810949e+01	2.035467e+00	4.000000e+00
1.033199641888841e+01	2.035648e+00	4.000000e+00
1.033204546751028e+01	2.035809e+00	4.000000e+00
1.033209063799953e+01	2.035957e+00	4.000000e+00
1.033213614158191e+01	2.036107e+00	4.000000e+00
1.033218097180453e+01	2.036254e+00	4.000000e+00
1.033224684666069e+01	2.036470e+00	4.000000e+00
1.033229761982910e+01	2.036637e+00	4.000000e+00
1.033234217068061e+01	2.036783e+00	4.000000e+00
1.033238669936971e+01	2.036930e+00	4.000000e+00
1.033243362939489e+01	2.037083e+00	4.000000e+00
1.033248644228198e+01	2.037256e+00	4.000000e+00
1.033253362402817e+01	2.037411e+00	4.000000e+00
1.033258186906179e+01	2.037569e+00	4.000000e+00
1.033262615802706e+01	2.037714e+00	4.000000e+00
1.033267704327653e+01	2.037881e+00	4.000000e+00
1.033272634371024e+01	2.038043e+00	4.000000e+00
1.033277216020816e+01	2.038193e+00	4.000000e+00
1.033281854780540e+01	2.038345e+00	4.000000e+00
1.033286310747830e+01	2.038491e+00	4.000000e+00
1.033292033120156e+01	2.038678e+00	4.000000e+00
1.033296979228962e+01	2.038839e+00	4.000000e+00
1.033301495272145e+01	2.038987e+00	4.000000e+00
1.033306035627155e+01	2.039135e+00	4.000000e+00
1.033310564852743e+01	2.039284e+00	4.000000e+00
1.033317855538692e+01	2.039522e+00	4.000000e+00
1.033323054850725e+01	2.039693e+00	4.000000e+00
1.033327506881141e+01	2.039838e+00	4.000000e+00
1.033331937374211e+01	2.039983e+00	4.000000e+00
1.033337025197116e+01	2.040149e+00	4.000000e+00
1.033341945603831e+01	2.040310e+00	4.000000e+00
1.033346527307982e+01	2.040459e+00	4.000000e+00
1.033351160673425e+01	2.040610e+00	4.000000e+00
1.033355635358674e+01	2.040756e+00	4.000000e+00
1.033361515623024e+01	2.040949e+00	4.000000e+00
1.033366497419855e+01	2.041111e+00	4.000000e+00
1.033371013997184e+01	2.041259e+00	4.000000e+00
1.033375549003893e+01	2.041407e+00	4.000000e+00
1.033380118226319e+01	2.041556e+00	4.000000e+00
1.033386366940566e+01	2.041759e+00	4.000000e+00
1.033391358342538e+01	2.041922e+00	4.000000e+00
1.033395817745652e+01	2.042067e+00	4.000000e+00
1.033400269360924e+01	2.042212e+00	4.000000e+00
1.033405109222345e+01	2.042370e+00	4.000000e+00
1.033410195013924e+01	2.042536e+00	4.000000e+00
1.033414865692272e+01	2.042689e+00	4.000000e+00
1.033419617725690e+01	2.042844e+00	4.000000e+00
1.033424082203366e+01	2.042989e+00	4.000000e+00
1.033429462467907e+01	2.043164e+00	4.000000e+00
1.033434409163639e+01	2.043325e+00	4.000000e+00
1.033438982525945e+01	2.043473e+00	4.000000e+00
1.033443595650171e+01	2.043623e+00	4.000000e+00
1.033448108330404e+01	2.043770e+00	4.000000e+00
1.033454531623020e+01	2.043979e+00	4.000000e+00
1.033459615517506e+01	2.044145e+00	4.000000e+00
1.033464117870499e+01	2.044292e+00	4.000000e+00
1.033468621754416e+01	2.044438e+00	4.000000e+00
1.033473330216128e+01	2.044591e+00	4.000000e+00
1.033478732344474e+01	2.044766e+00	4.000000e+00
1.033483513833518e+01	2.044921e+00	4.000000e+00
1.033488409098434e+01	2.045080e+00	4.000000e+00
1.033492878657159e+01	2.045226e+00	4.000000e+00
1.033498067831002e+01	2.045394e+00	4.000000e+00
1.033503035112961e+01	2.045556e+00	4.000000e+00
1.033507644427588e+01	2.045706e+00	4.000000e+00
1.033512304095545e+01	2.045857e+00	4.000000e+00
1.033516811747197e+01	2.046003e+00	4.000000e+00
1.033522875311504e+01	2.046200e+00	4.000000e+00
1.033527911145963e+01	2.046363e+00	4.000000e+00
1.033532444310694e+01	2.046510e+00	4.000000e+00
1.033536989514292e+01	2.046657e+00	4.000000e+00
1.033541630288796e+01	2.046808e+00	4.000000e+00
1.033547403176180e+01	2.046995e+00	4.000000e+00
1.033552301678082e+01	2.047154e+00	4.000000e+00
1.033556785638054e+01	2.047299e+00	4.000000e+00
1.033561263643288e+01	2.047444e+00	4.000000e+00
1.033566162323422e+01	2.047603e+00	4.000000e+00
1.033571258509485e+01	2.047768e+00	4.000000e+00
1.033575949592755e+01	2.047919e+00	4.000000e+00
1.033580719307116e+01	2.048074e+00	4.000000e+00
1.033585215433025e+01	2.048219e+00	4.000000e+00
1.033590733027972e+01	2.048398e+00	4.000000e+00
1.033595711869467e+01	2.048559e+00	4.000000e+00
1.033600299475439e+01	2.048708e+00	4.000000e+00
1.033604919748774e+01	2.048857e+00	4.000000e+00
1.033609481689168e+01	2.049005e+00	4.000000e+00
1.033616392023389e+01	2.049228e+00	4.000000e+00
1.033621575568230e+01	2.049395e+00	4.000000e+00
1.033626090366143e+01	2.049541e+00	4.000000e+00
1.033630592573156e+01	2.049686e+00	4.000000e+00
1.033635495862153e+01	2.049845e+00	4.000000e+00
1.033640531551247e+01	2.050008e+00	4.000000e+00
1.033645209720392e+01	2.050159e+00	4.000000e+00
1.033649958126750e+01	2.050313e+00	4.000000e+00
1.033654472433716e+01	2.050458e+00	4.000000e+00
1.033660126427699e+01	2.050640e+00	4.000000e+00
1.033665125929198e+01	2.050802e+00	4.000000e+00
1.033669713318179e+01	2.050949e+00	4.000000e+00
1.033674327201705e+01	2.051098e+00	4.000000e+00
1.033678923294097e+01	2.051246e+00	4.000000e+00
1.033686320265375e+01	2.051485e+00	4.000000e+00
1.033691587987377e+01	2.051655e+00	4.000000e+00
1.033696107288832e+01	2.051801e+00	4.000000e+00
1.033700600458624e+01	2.051946e+00	4.000000e+00
1.033705977565594e+01	2.052119e+00	4.000000e+00
1.033710956352944e+01	2.052279e+00	4.000000e+00
1.033715568239832e+01	2.052427e+00	4.000000e+00
1.033720214814946e+01	2.052577e+00	4.000000e+00
1.033724793491374e+01	2.052724e+00	4.000000e+00
1.033731616879771e+01	2.052944e+00	4.000000e+00
1.033736803873111e+01	2.053111e+00	4.000000e+00
1.033741342031374e+01	2.053257e+00	4.000000e+00
1.033745869518089e+01	2.053403e+00	4.000000e+00
1.033750775578712e+01	2.053560e+00	4.000000e+00
1.033755864264923e+01	2.053724e+00	4.000000e+00
1.033760572986262e+01	2.053875e+00	4.000000e+00
1.033765354562254e+01	2.054029e+00	4.000000e+00
1.033769888951392e+01	2.054174e+00	4.000000e+00
1.033775587533503e+01	2.054358e+00	4.000000e+00
1.033780611573781e+01	2.054519e+00	4.000000e+00
1.033785215909753e+01	2.054667e+00	4.000000e+00
1.033789844575940e+01	2.054816e+00	4.000000e+00
1.033794472698435e+01	2.054965e+00	4.000000e+00
1.033801055636361e+01	2.055176e+00	4.000000e+00
1.033806176656355e+01	2.055340e+00	4.000000e+00
1.033810713205997e+01	2.055485e+00	4.000000e+00
1.033815236452799e+01	2.055630e+00	4.000000e+00
1.033820259156658e+01	2.055791e+00	4.000000e+00
1.033825305441542e+01	2.055954e+00	4.000000e+00
1.033829995457265e+01	2.056104e+00	4.000000e+00
1.033834744986191e+01	2.056257e+00	4.000000e+00
1.033839303751664e+01	2.056402e+00	4.000000e+00
1.033845304680725e+01	2.056595e+00	4.000000e+00
1.033850380747328e+01	2.056757e+00	4.000000e+00
1.033854975740452e+01	2.056904e+00	4.000000e+00
1.033859583906482e+01	2.057051e+00	4.000000e+00
1.033864286292518e+01	2.057202e+00	4.000000e+00
1.033870103434688e+01	2.057389e+00	4.000000e+00
1.033875052355507e+01	2.057547e+00	4.000000e+00
1.033879594677505e+01	2.057693e+00	4.000000e+00
1.033884128969061e+01	2.057838e+00	4.000000e+00
1.033889153784743e+01	2.057998e+00	4.000000e+00
1.033894235697268e+01	2.058161e+00	4.000000e+00
1.033898949242559e+01	2.058311e+00	4.000000e+00
1.033903726751031e+01	2.058464e+00	4.000000e+00
1.033908295192003e+01	2.058610e+00	4.000000e+00
1.033914259369599e+01	2.058801e+00	4.000000e+00
1.033919340910717e+01	2.058963e+00	4.000000e+00
1.033923950794149e+01	2.059111e+00	4.000000e+00
1.033928574869080e+01	2.059258e+00	4.000000e+00
1.033933285523454e+01	2.059409e+00	4.000000e+00
1.033939162220190e+01	2.059596e+00	4.000000e+00
1.033944134271816e+01	2.059755e+00	4.000000e+00
1.033948689706213e+01	2.059900e+00	4.000000e+00
1.033953236348486e+01	2.060045e+00	4.000000e+00
1.033958289058389e+01	2.060206e+00	4.000000e+00
1.033963375602367e+01	2.060369e+00	4.000000e+00
1.033968095003600e+01	2.060519e+00	4.000000e+00
1.033972874951294e+01	2.060672e+00	4.000000e+00
1.033977460257039e+01	2.060818e+00	4.000000e+00
1.033983546877274e+01	2.061012e+00	4.000000e+00
1.033988657883779e+01	2.061174e+00	4.000000e+00
1.033993273092799e+01	2.061321e+00	4.000000e+00
1.033997898255821e+01	2.061469e+00	4.000000e+00
1.034002653817851e+01	2.061620e+00	4.000000e+00
1.034008339704792e+01	2.061801e+00	4.000000e+00
1.034013268992800e+01	2.061959e+00	4.000000e+00
1.034018328595270e+01	2.062120e+00	4.000000e+00
1.034022896205310e+01	2.062265e+00	4.000000e+00
1.034028354806227e+01	2.062439e+00	4.000000e+00
1.034033416601547e+01	2.062599e+00	4.000000e+00
1.034038090733371e+01	2.062748e+00	4.000000e+00
1.034042798913358e+01	2.062897e+00	4.000000e+00
1.034047446626121e+01	2.063045e+00	4.000000e+00
1.034054608794176e+01	2.063273e+00	4.000000e+00
1.034059894935594e+01	2.063442e+00	4.000000e+00
1.034064487518220e+01	2.063588e+00	4.000000e+00
1.034069058683681e+01	2.063733e+00	4.000000e+00
1.034074373017978e+01	2.063901e+00	4.000000e+00
1.034079434927714e+01	2.064062e+00	4.000000e+00
1.034084127500421e+01	2.064211e+00	4.000000e+00
1.034088858807593e+01	2.064361e+00	4.000000e+00
1.034093503061160e+01	2.064508e+00	4.000000e+00
1.034100413638703e+01	2.064728e+00	4.000000e+00
1.034105668748578e+01	2.064895e+00	4.000000e+00
1.034110274250448e+01	2.065041e+00	4.000000e+00
1.034114865092240e+01	2.065187e+00	4.000000e+00
1.034119942562380e+01	2.065347e+00	4.000000e+00
1.034125046373903e+01	2.065509e+00	4.000000e+00
1.034129785298888e+01	2.065659e+00	4.000000e+00
1.034134579384322e+01	2.065811e+00	4.000000e+00
1.034139203293910e+01	2.065957e+00	4.000000e+00
1.034145532023770e+01	2.066158e+00	4.000000e+00
1.034150705356451e+01	2.066322e+00	4.000000e+00
1.034155338099345e+01	2.066469e+00	4.000000e+00
1.034159972709407e+01	2.066615e+00	4.000000e+00
1.034164834521449e+01	2.066769e+00	4.000000e+00
1.034170280912409e+01	2.066941e+00	4.000000e+00
1.034175154319364e+01	2.067095e+00	4.000000e+00
1.034180127082825e+01	2.067252e+00	4.000000e+00
1.034184729478199e+01	2.067398e+00	4.000000e+00
1.034190462997939e+01	2.067580e+00	4.000000e+00
1.034195565821316e+01	2.067741e+00	4.000000e+00
1.034200244017754e+01	2.067889e+00	4.000000e+00
1.034204943741148e+01	2.068038e+00	4.000000e+00
1.034209672880775e+01	2.068187e+00	4.000000e+00
1.034215979959854e+01	2.068386e+00	4.000000e+00
1.034221090228135e+01	2.068547e+00	4.000000e+00
1.034225700629619e+01	2.068692e+00	4.000000e+00
1.034230297348106e+01	2.068838e+00	4.000000e+00
1.034235562054561e+01	2.069004e+00	4.000000e+00
1.034240674206030e+01	2.069165e+00	4.000000e+00
1.034245411738215e+01	2.069315e+00	4.000000e+00
1.034250193517167e+01	2.069466e+00	4.000000e+00
1.034254859524585e+01	2.069613e+00	4.000000e+00
1.034261668816298e+01	2.069828e+00	4.000000e+00
1.034266933247292e+01	2.069993e+00	4.000000e+00
1.034271572117805e+01	2.070139e+00	4.000000e+00
1.034276198453434e+01	2.070285e+00	4.000000e+00
1.034281262806022e+01	2.070445e+00	4.000000e+00
1.034286413441119e+01	2.070607e+00	4.000000e+00
1.034291190234755e+01	2.070758e+00	4.000000e+00
1.034296024718540e+01	2.070910e+00	4.000000e+00
1.034300678417785e+01	2.071057e+00	4.000000e+00
1.034307062085476e+01	2.071258e+00	4.000000e+00
1.034312269377024e+01	2.071421e+00	4.000000e+00
1.034316930488069e+01	2.071568e+00	4.000000e+00
1.034321591211013e+01	2.071714e+00	4.000000e+00
1.034326514184064e+01	2.071869e+00	4.000000e+00
1.034331906227381e+01	2.072039e+00	4.000000e+00
1.034336780660708e+01	2.072193e+00	4.000000e+00
1.034341744152795e+01	2.072349e+00	4.000000e+00
1.034346382463920e+01	2.072495e+00	4.000000e+00
1.034352317492323e+01	2.072681e+00	4.000000e+00
1.034357468139127e+01	2.072842e+00	4.000000e+00
1.034362161561890e+01	2.072989e+00	4.000000e+00
1.034366868687349e+01	2.073137e+00	4.000000e+00
1.034371679796056e+01	2.073288e+00	4.000000e+00
1.034377493853631e+01	2.073471e+00	4.000000e+00
1.034382505996772e+01	2.073629e+00	4.000000e+00
1.034387651123835e+01	2.073790e+00	4.000000e+00
1.034392290521683e+01	2.073936e+00	4.000000e+00
1.034397994857164e+01	2.074115e+00	4.000000e+00
1.034403135238539e+01	2.074275e+00	4.000000e+00
1.034407854955700e+01	2.074423e+00	4.000000e+00
1.034412596339382e+01	2.074572e+00	4.000000e+00
1.034417370546000e+01	2.074722e+00	4.000000e+00
1.034423645956458e+01	2.074919e+00	4.000000e+00
1.034428775955440e+01	2.075079e+00	4.000000e+00
1.034433426274291e+01	2.075225e+00	4.000000e+00
1.034438061886521e+01	2.075370e+00	4.000000e+00
1.034443474421843e+01	2.075540e+00	4.000000e+00
1.034448622643300e+01	2.075701e+00	4.000000e+00
1.034453382677156e+01	2.075849e+00	4.000000e+00
1.034458178323408e+01	2.075999e+00	4.000000e+00
1.034462909767162e+01	2.076148e+00	4.000000e+00
1.034470324741796e+01	2.076380e+00	4.000000e+00
1.034475712024002e+01	2.076548e+00	4.000000e+00
1.034480386191238e+01	2.076694e+00	4.000000e+00
1.034485029992750e+01	2.076840e+00	4.000000e+00
1.034490862616973e+01	2.077022e+00	4.000000e+00
1.034496023106129e+01	2.077183e+00	4.000000e+00
1.034500743752764e+01	2.077330e+00	4.000000e+00
1.034505478586897e+01	2.077478e+00	4.000000e+00
1.034510317539473e+01	2.077629e+00	4.000000e+00
1.034516155086774e+01	2.077812e+00	4.000000e+00
1.034521191314145e+01	2.077969e+00	4.000000e+00
1.034526358682039e+01	2.078131e+00	4.000000e+00
1.034531025760909e+01	2.078276e+00	4.000000e+00
1.034536837378215e+01	2.078457e+00	4.000000e+00
1.034542011420626e+01	2.078619e+00	4.000000e+00
1.034546748842092e+01	2.078766e+00	4.000000e+00
1.034551503260384e+01	2.078914e+00	4.000000e+00
1.034556334303426e+01	2.079065e+00	4.000000e+00
1.034562313209571e+01	2.079252e+00	4.000000e+00
1.034567390302966e+01	2.079410e+00	4.000000e+00
1.034572066700306e+01	2.079556e+00	4.000000e+00
1.034576730157634e+01	2.079701e+00	4.000000e+00
1.034582229930280e+01	2.079872e+00	4.000000e+00
1.034587408848598e+01	2.080033e+00	4.000000e+00
1.034592188355212e+01	2.080182e+00	4.000000e+00
1.034596999416825e+01	2.080331e+00	4.000000e+00
1.034601774079043e+01	2.080480e+00	4.000000e+00
1.034608555309942e+01	2.080691e+00	4.000000e+00
1.034613829167373e+01	2.080856e+00	4.000000e+00
1.034618522325493e+01	2.081002e+00	4.000000e+00
1.034623194424380e+01	2.081147e+00	4.000000e+00
1.034628819697602e+01	2.081321e+00	4.000000e+00
1.034633998978864e+01	2.081482e+00	4.000000e+00
1.034638769015348e+01	2.081630e+00	4.000000e+00
